ticker,pattern_type,entry_price,stop_price,last_close,ribbon_width_pct,squeeze_days_ago,expanding,breakout,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,extension_pct,risk_pct,is_lre,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
CYPH,bull_flag,2.609999895095825,2.174999952316284,2.5799999237060547,,,,False,105.8823470484783,13.0,3.0,21.825404559433682,0.8431100010589178,,,,,,,-1.1494242373779509,15.697673773881595,False,,,,,,-150.0,,,,False,56.43636277966435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False
IOVA,bull_flag,9.40999984741211,7.659999847412109,9.260000228881836,,,,False,103.68549415733916,15.0,15.0,14.928913406706748,0.5116595701083722,,,,,,,-1.5940448561380751,17.278621403046444,False,,,,,,,,,,False,50.43593019505787,65.6541900186816,44.81793852891087,17.744999592911228,15.19938519340791,39.03541929161416,-17.679870002650656,28.635386553998956,12.515012009607695,15.19938519340791,True,False
AMLX,bull_flag,39.380001068115234,31.3700008392334,33.63999938964844,,,,False,91.67079673365839,14.0,15.0,39.426712268357456,0.4378130762197252,,,,,,,-14.575930733314019,6.747914957196918,False,,,,,,,,,,False,50.43678905140046,,-100.0,,-100.0,,,,,-100.0,False,False
HTFL,bull_flag,51.77799987792969,45.40999984741211,49.540000915527344,,,,False,87.59342426596479,15.0,14.0,20.435157023855936,0.8122033321769622,,,,,,,-4.322297052181593,8.336699620085728,False,,,,,,-106.98689956331877,,,,False,56.76933634079861,47.57277081798084,41.34390538906061,49.17410578733224,49.01783989180137,21.859014585353798,7.038612632050323,6.165182816146597,6.567796610169485,41.34390538906061,True,False
PEPG,bull_flag,3.569999933242798,2.9100000858306885,2.9700000286102295,,,,False,78.40909783628365,15.0,15.0,16.666666666666664,0.6156157028572659,,,,,,,-16.806720331996207,2.020200074126503,False,,,,,,-1399.9999999999989,,,,False,56.4354921205787,,,,,,,,,,False,False
VREX,bull_flag,18.540000915527344,18.450000762939453,18.459999084472656,,,,False,65.41555784623003,15.0,15.0,0.8196647626621425,0.4168136980390161,,,,,,,-0.4315093155561042,0.054162091165069766,False,,-211.76470588235296,,,,-480.0,-82.75862068965517,,-211.76470588235296,False,62.76831758153935,3.6945812807881673,1.4560826679192118,4.904904904904894,11.278561011181342,-2.546296296296291,3.053435114503822,-8.43162953254697,12.758620689655164,1.4560826679192118,True,False
OMER,bull_flag,19.649999618530273,17.420000076293945,17.459999084472656,,,,False,62.753380147142934,15.0,15.0,24.899061984977383,0.5070829771037068,,,,,,,-11.14504110215051,0.2290894059340612,False,,,,,-75.80645161290323,-56.64335664335665,,,,False,57.76890934923611,-4.916011198506864,-65.6767165111196,-100.0,-100.0,188.37561912463357,,,-100.0,-100.0,True,False
HELP,bull_flag,14.350000381469727,11.255000114440918,13.609999656677246,,,,False,61.53845880795685,15.0,14.0,35.58468406750553,0.7455900643911543,,,,,,,-5.156799338821269,17.303450416186706,False,,,,,,,,,,False,57.43601597564815,,,,,,,,,,False,False
MTC,bull_flag,5.0,4.40500020980835,4.730000019073486,,,,False,61.03448009377579,15.0,4.0,14.971744030577923,0.8047028086218158,,,,,,,-5.399999618530273,6.871031880646752,False,,,,,,,,,,False,,,,,,,,,,,False,False
THM,bull_flag,2.880000114440918,2.299999952316284,2.3299999237060547,,,,False,60.571425301688066,15.0,15.0,48.1132092447034,0.41610211558917387,,,,,,,-19.097228086104867,1.2875524623216772,False,,,,,-200.0,,,,,False,51.768482181030095,,,,,,,,,,False,False
TWST,bull_flag,155.44000244140625,120.19000244140625,134.75,,,,False,59.02784433068919,15.0,15.0,47.002215122410576,0.8103846502980443,,,,,,,-13.310603523186016,10.805192993390538,False,-269.69696969696975,,,,,,,-233.33333333333331,-269.69696969696975,False,61.43507808901621,23.235162455625314,19.313956871746797,17.00427220362293,16.87994333608782,6.91956826084994,6.663904892194461,4.836934016099548,3.0731753021643327,16.87994333608782,True,False
JWEL,bull_flag,2.940000057220459,2.009999990463257,2.1500000953674316,,,,False,58.709684762945024,11.0,14.0,49.45055002637014,0.013046244132800724,,,,,,,-26.870746478825268,6.511632497404564,False,,,,,,,,,,False,,,,,,,,,,,False,False
IRD,bull_flag,6.579999923706055,5.400000095367432,5.96999979019165,,,,False,58.287298348589054,6.0,3.0,15.639805821073988,0.4599384886731067,,,,,,,-9.270518853909557,9.547733917188639,False,,,,,,,,,,False,56.43592960319444,-73.8029146426093,-50.64073226544623,-10.1580660158066,-20.37755365916731,-64.99768196569309,-44.191461836998705,25.527768756089642,6.835530881332419,-73.8029146426093,True,False
ETON,bull_flag,65.5,56.11000061035156,57.619998931884766,,,,False,57.916670367608724,7.0,14.0,35.20947659224053,0.4880784695367122,,,,,,,-12.03053598185532,2.620614976612966,False,,150.0,,,599.9999999999999,,,,150.0,False,57.76956797530093,98.58939137785292,40.411989353084145,82.71657937666352,117.5416505230531,54.90398087859556,14.026596494525624,-5.245113317600958,18.65490278951818,40.411989353084145,True,False
IBTA,bull_flag,43.43000030517578,35.994998931884766,42.400001525878906,,,,False,57.124996185302734,15.0,15.0,12.509119380833692,0.5186381891201168,,,,,,,-2.3716296846862437,15.106137649747106,False,-162.5,-2250.0,-100.98684210526316,-90.19607843137256,,,-160.0,-37.5,-2250.0,True,56.769299338020836,3.3430587360076203,-2.472391042164257,-10.016263468184594,-15.57579014611492,7.785846780548722,-6.826243137609289,6.3247657938986235,-3.2186820723244525,-15.57579014611492,True,False
SGHT,bull_flag,8.789999961853027,7.699999809265137,8.130000114440918,,,,False,57.034218050552,15.0,15.0,18.666680653889976,0.419489157833046,,,,,,,-7.508530719867879,5.289056569777815,False,,,,,,,,,,False,50.76860941747685,19.546105090983446,12.508567511994517,6.873230575652722,-1.2452249838765694,18.7328662808407,-3.3701250919793924,2.40630965538029,1.748108771212431,-1.2452249838765694,True,False
