ticker,pattern_type,entry_price,stop_price,last_close,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,breakout,ribbon_width_pct,squeeze_days_ago,expanding,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,extension_pct,risk_pct,is_lre,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
ORN,vcp,9.75,8.899999618530273,9.359999656677246,3.0,36%->21%->9%,35.58692383564408,8.717952630458733,0.3544487236082992,37.0,False,,,,,,,,,-4.000003521259014,4.914530502346945,False,-100.0,False,45.1474483784375,,-100.0,-33.33333333333333,,,-100.0,300.0,,14.655478577070081,7.5359645887126625,-0.696150876806001,6.826874541414507,-7.256114293554694,3.6104434976921063,9.650438899876267,8.816716405251967,-0.696150876806001,True,False
OUST,vcp,38.380001068115234,35.0,35.33000183105469,3.0,32%->13%->9%,32.168414373733064,8.806672678608187,0.6087712435345765,18.0,False,,,,,,,,,-7.946845107293078,0.934055516421229,False,,False,52.147445266435184,,,,,,-380.0000000000004,,,55.85608719221662,48.866143662662424,106.6263458726572,40.78361531611754,12.450080283255804,-21.87268808903471,57.31309297912715,12.770692459128652,40.78361531611754,True,False
OXY,vcp,61.8661218546249,57.27717658544619,61.459999084472656,3.0,21%->9%->7%,20.67661559289141,7.417541509975309,0.726132400604597,69.0,False,,,,,,,,,-0.6564542240203209,6.805764011283916,False,-33.6734693877551,False,58.14744663407407,957.6923076923076,306.49350649350646,,-33.6734693877551,-12.140575079872207,,-110.76923076923077,150.0,36.60662405578152,-4.19748838809565,-42.98833819241983,-4.814814814814817,26.64751301849524,42.39324980823318,-41.46961987428913,29.420879333720706,-42.98833819241983,True,False
PANL,vcp,7.679248755376118,6.528595977521186,8.40999984741211,2.0,19%->15%,19.158297599384255,14.983923747090222,0.5528960589775112,61.0,True,,,,,,,,,9.51591900867131,22.37103334157445,False,-5.263157894736848,False,54.14741294894676,,,-5.263157894736848,72.72727272727273,-23.809523809523803,16.666666666666675,-5.263157894736848,,19.420635781707716,38.90653246689793,24.940001098150134,10.158875027476078,9.695743932465707,-7.233062784671807,9.017816535205903,7.646249577187936,10.158875027476078,True,False
PARR,vcp,80.4000015258789,72.9000015258789,84.6500015258789,3.0,25%->14%->9%,25.33608609863458,9.32835803191611,0.5737413868024086,29.0,True,,,,,,,,,5.286069551419129,13.88068492403728,False,699.1452991452992,False,52.147407681469915,699.1452991452992,,,3869.2307692307695,749.9999999999998,-21.42857142857144,-72.86821705426357,341.02564102564105,56.797793220586044,4.510737887355898,-1.0359558153738013,-6.110125642918874,62.789252912954076,0.5796254218967123,-9.920633343534025,6.311165192628443,-6.110125642918874,True,False
PBF,vcp,77.94000244140625,72.23999786376953,78.30000305175781,3.0,21%->15%->7%,21.22022753981906,7.313323581073621,0.5494518311173315,30.0,True,,,,,,,,,0.46189453307010586,7.739469925668459,True,,False,46.81407904809028,,,,,356.969696969697,122.97297297297298,-48.96551724137931,,56.225168220673424,11.857522925393415,-2.8811230666684784,-8.723142812831796,47.746163480637115,10.71223475033265,-6.686620224542872,2.3517450804650064,-8.723142812831796,True,False
PEB,vcp,18.790000915527344,17.40999984741211,17.84000015258789,2.0,11%->7%,11.15070618517054,7.344337418178909,0.8028305473816463,28.0,False,,,,,,,,,-5.055884601657516,2.4103155913561185,False,-254.16666666666669,False,47.1473920171412,183.33333333333334,,,-254.16666666666669,,,,-716.6666666666667,-0.09692371490196416,7.927785028694889,3.382109004739342,-1.435493041307201,17.78820561483092,-0.9632741004761969,-12.466047857785977,-2.1627484130275265,-1.435493041307201,True,False
PENG,vcp,53.237998962402344,48.53099822998047,51.15999984741211,3.0,25%->16%->9%,25.36882175692134,8.841430602502633,0.579435578963918,18.0,False,,,,,,,,,-3.903225432003475,5.138783473949965,False,-60.00000000000001,False,31.14738607884259,,544.4444444444445,-60.00000000000001,,17.24137931034484,1349.9999999999998,-60.00000000000001,,47.63655316406117,-6.161102432431697,0.5772466886737604,8.604908275161648,39.56687920372946,-0.02098690941525483,1.5237244097750402,4.2161782076231,-6.161102432431697,True,False
PESI,vcp,19.489999771118164,17.639999389648438,18.770000457763672,2.0,25%->9%,25.46904047479741,9.49204927242331,0.37826922703531835,21.0,False,,,,,,,,,-3.6941986752685576,6.020250615645787,False,,False,59.14739509557871,,,,,,,,,-11.661867544220483,-20.066096702349313,6.890219017820698,3.818700927908636,15.809814848103532,-29.201399936366524,-9.963332187464191,19.66269025092555,-20.066096702349313,True,False
PFG,vcp,114.0329094812437,105.47795640271507,116.16999816894531,2.0,12%->8%,12.16908120248647,7.502179079220786,0.8157241462823928,136.0,True,,,,,,,,,1.8740981857111323,9.203789218177379,True,-41.326530612244895,False,44.14737653313657,819.047619047619,-41.326530612244895,,20.134228187919454,-16.086956521739125,142.10526315789474,-46.92737430167598,752.3809523809524,-4.513109120917768,-3.6889730639730667,22.24731039978749,-14.834833441588568,-22.889855135796534,24.31279878313777,0.280554571949998,-0.6656024243080205,-14.834833441588568,True,False
PGC,vcp,47.99804207260118,44.22999954223633,45.79999923706055,2.0,14%->8%,13.695561997560926,7.850408824312797,0.6215102019516777,49.0,False,,,,,,,,,-4.5794427035500815,3.4279469890335785,False,25.581395348837212,True,46.14737424714121,91.1111111111111,86.046511627907,30.769230769230795,25.581395348837212,7.499999999999996,17.64705882352939,25.925925925925952,19.999999999999996,16.85780967677173,17.80841915277631,16.339644058864078,16.74772210381772,4.911513895303643,3.1111885472021372,5.480308014628865,2.413546476611117,16.339644058864078,True,True
