ticker,pattern_type,entry_price,stop_price,last_close,ribbon_width_pct,squeeze_days_ago,expanding,breakout,n_contractions,contraction_pcts,first_contraction_pct,final_contraction_pct,volume_dryup_ratio,base_len,pole_gain_pct,pole_len,flag_len,retracement_pct,volume_ratio,extension_pct,risk_pct,is_lre,eps_yoy_q1_pct,eps_yoy_q2_pct,eps_yoy_q3_pct,eps_yoy_q4_pct,eps_qoq_q1_pct,eps_qoq_q2_pct,eps_qoq_q3_pct,eps_qoq_q4_pct,eps_min_yoy_pct,eps_full_history_available,days_to_earnings,revenue_yoy_q1_pct,revenue_yoy_q2_pct,revenue_yoy_q3_pct,revenue_yoy_q4_pct,revenue_qoq_q1_pct,revenue_qoq_q2_pct,revenue_qoq_q3_pct,revenue_qoq_q4_pct,revenue_min_yoy_pct,revenue_full_history_available,passes_growth
ODC,vcp,95.06999969482422,84.33999633789062,87.62000274658203,,,,False,2.0,17%->11%,16.95541288758438,11.286424099481462,0.6411250171423801,36.0,,,,,,-7.836327939577956,3.743444768174646,False,-17.567567567567565,110.00000000000001,283.33333333333337,37.83783783783781,-3.1746031746031744,36.95652173913042,-9.80392156862745,-31.081081081081074,-17.567567567567565,True,20.842852135601852,9.374810607700358,0.7039362266281213,-5.829848763140411,10.122952982357392,7.2976209687693805,-2.281592882160588,-3.7743986199405777,8.407719413684722,-5.829848763140411,True,False
OIS,vcp,9.079999923706055,8.270000457763672,8.399999618530273,,,,False,3.0,19%->13%->9%,19.00000042385525,8.92069903907859,0.703195168533526,39.0,,,,,,-7.488990208033341,1.547609127026927,False,100.0,-60.00000000000001,-929.1666666666667,,400.0,,-6733.333333333334,-40.0,-929.1666666666667,False,41.509515124270834,-5.28819994437929,-9.112906251172326,8.426136881436253,-5.258448620001377,7.77089080440001,-18.547718307333692,8.042135851798049,-0.13663349576193973,-9.112906251172326,True,False
OKE,vcp,99.8499984741211,91.75,93.22000122070312,,,,False,2.0,12%->8%,11.894698548270824,8.1121668481752,0.7613477678495736,38.0,,,,,,-6.639957290671685,1.5769161139816141,False,14.179104477611926,18.26923076923077,-1.273885350318471,26.271186440677962,24.390243902439025,-20.645161290322577,4.026845637583887,11.194029850746269,-1.273885350318471,True,39.84285580113426,52.770381640674536,19.582245430809397,29.499999999999993,71.8893091777822,25.275525057184446,6.1003861003861015,4.99189251795229,9.471281856219104,19.582245430809397,True,False
OOMA,vcp,23.809999465942383,22.110000610351562,22.350000381469727,,,,False,2.0,18%->7%,17.831233222851797,7.1398525565802045,0.815164345043793,14.0,,,,,,-6.13187365485256,1.0738244609478693,False,150.0,,,,11.111111111111116,-40.000000000000014,200.00000000000006,25.0,150.0,False,80.8428358483449,25.4113676089446,24.78894031893464,14.573636265880152,3.8355827844058554,2.5619539365857813,8.802155958382496,10.290573012939008,1.9001265746489082,3.8355827844058554,True,False
PACS,vcp,45.849998474121094,41.470001220703125,42.060001373291016,,,,False,3.0,18%->16%->10%,18.479164441426597,9.55288418578716,0.6982415943847399,37.0,,,,,,-8.266079011909344,1.4027582817972828,False,51.61290322580645,194.1176470588235,90.90909090909089,219.99999999999997,-6.000000000000005,19.04761904761907,31.24999999999998,3.2258064516129004,51.61290322580645,True,52.84284745703704,9.062397574722226,11.196216087111432,12.420872908954061,31.244117796375193,0.5308603980819226,4.5843132258047925,0.997915646930525,2.7062047657502752,9.062397574722226,True,False
PANL,vcp,7.679248755376118,6.528595977521186,8.40999984741211,,,,True,2.0,19%->15%,19.158297599384255,14.983923747090222,0.5528960589775112,65.0,,,,,,9.51591900867131,22.37103334157445,False,,,-5.263157894736848,72.72727272727273,-23.809523809523803,16.666666666666675,-5.263157894736848,,-5.263157894736848,False,48.842834080069444,19.420635781707716,38.90653246689793,24.940001098150134,10.158875027476078,9.695743932465707,-7.233062784671807,9.017816535205903,7.646249577187936,10.158875027476078,True,False
PEB,vcp,18.790000915527344,17.40999984741211,17.989999771118164,,,,False,2.0,11%->7%,11.15070618517054,7.344337418178909,0.8028305473816463,32.0,,,,,,-4.257589704256422,3.2240129576722327,False,183.33333333333334,,,-254.16666666666669,,,,-716.6666666666667,-254.16666666666669,False,47.8428340417824,-0.09692371490196416,7.927785028694889,3.382109004739342,-1.435493041307201,17.78820561483092,-0.9632741004761969,-12.466047857785977,-2.1627484130275265,-1.435493041307201,True,False
PENG,vcp,53.237998962402344,46.189998626708984,52.54999923706055,,,,False,3.0,25%->16%->13%,25.36882175692134,13.238665000671396,0.6979875795927993,22.0,,,,,,-1.2923095134129194,12.102760614059559,False,,544.4444444444445,-60.00000000000001,,17.24137931034484,1349.9999999999998,-60.00000000000001,,-60.00000000000001,False,18.842819743796298,47.63655316406117,-6.161102432431697,0.5772466886737604,8.604908275161648,39.56687920372946,-0.02098690941525483,1.5237244097750402,4.2161782076231,-6.161102432431697,True,False
PESI,vcp,19.18000030517578,17.719999313354492,17.889999389648438,,,,False,3.0,25%->9%->8%,25.46904047479741,7.612100983269032,0.46485641613109924,25.0,,,,,,-6.725760662158244,0.9502519960526731,False,,,,,,,,,,False,53.84281592175926,-11.661867544220483,-20.066096702349313,6.890219017820698,3.818700927908636,15.809814848103532,-29.201399936366524,-9.963332187464191,19.66269025092555,-20.066096702349313,True,False
PFAI,vcp,3.0199999809265137,2.640000104904175,2.809999942779541,,,,False,3.0,22%->16%->13%,21.824099428160405,12.582777431202425,0.75,13.0,,,,,,-6.953643691168045,6.049816417690353,False,,,,,,,,,,False,,,,,,,,,,,False,False
PFG,vcp,114.0329094812437,105.47795640271507,115.94000244140625,,,,True,2.0,12%->8%,12.16908120248647,7.502179079220786,0.8157241462823928,140.0,,,,,,1.6724057720163887,9.023672432626084,True,819.047619047619,-41.326530612244895,,20.134228187919454,-16.086956521739125,142.10526315789474,-46.92737430167598,752.3809523809524,-41.326530612244895,False,38.84280991972222,-4.513109120917768,-3.6889730639730667,22.24731039978749,-14.834833441588568,-22.889855135796534,24.31279878313777,0.280554571949998,-0.6656024243080205,-14.834833441588568,True,False
PGC,vcp,47.99804207260118,44.22999954223633,45.40999984741211,,,,False,2.0,14%->8%,13.695561997560926,7.850408824312797,0.6215102019516777,53.0,,,,,,-5.39197457528462,2.598547256421162,False,91.1111111111111,86.046511627907,30.769230769230795,25.581395348837212,7.499999999999996,17.64705882352939,25.925925925925952,19.999999999999996,25.581395348837212,True,40.842786374675924,16.85780967677173,17.80841915277631,16.339644058864078,16.74772210381772,4.911513895303643,3.1111885472021372,5.480308014628865,2.413546476611117,16.339644058864078,True,True
PGEN,vcp,7.269999980926514,6.539999961853027,7.869999885559082,,,,True,2.0,15%->10%,14.507770932611358,10.041265763255925,0.5686624482234665,15.0,,,,,,8.253093620450084,16.899618081907658,False,,,,,,,,,,False,55.84278939722222,3011.375212224109,1156.185845488925,-51.44639818491208,-91.98062432723358,136.44417684500257,2616.355140186916,-36.16703952274422,-24.10865874363328,-91.98062432723358,True,False
PHVS,vcp,40.599998474121094,37.0,38.0,,,,False,2.0,14%->9%,14.450867052023122,8.866991648819331,0.41525498402907807,7.0,,,,,,-6.403937369057693,2.631578947368421,False,,,,,,,,,,False,55.50945295945602,,,,,,,,,,False,False
PKOH,vcp,47.34000015258789,44.0,46.18000030517578,,,,False,3.0,13%->9%->7%,13.17435828492821,7.055344617284091,0.6475000000000001,24.0,,,,,,-2.4503587741300352,4.720658923277336,False,30.303030303030297,-5.000000000000004,,-47.945205479452056,50.877192982456144,850.0000000000026,-84.21052631578951,-42.42424242424243,-47.945205479452056,False,47.84278854461805,9.997500624843791,3.848051307350775,1.6992790937178093,-4.549808429118773,4.536817102137758,6.582278481012649,-0.9031610637230347,-0.37490627343164107,-4.549808429118773,True,False
PLPC,vcp,428.5,390.6499938964844,413.0299987792969,,,,False,3.0,17%->12%->9%,16.538139336997478,8.833140280867124,0.7916252237915258,22.0,,,,,,-3.6102686629412193,5.418493801650297,False,75.390625,-8.154506437768239,-19.248826291079823,-65.5844155844156,109.81308411214954,24.418604651162813,224.52830188679238,-79.296875,-65.5844155844156,True,40.84278221806713,25.40079362739607,18.67295898102208,3.585511946719966,21.16987473889762,20.65090368622289,1.8306384994425384,-2.795262989437741,5.0035082340316395,3.585511946719966,True,False
PLXS,vcp,256.6700134277344,236.5800018310547,245.74000549316406,,,,False,2.0,22%->8%,21.805367693805056,7.8271751843485395,0.8174525426680598,29.0,,,,,,-4.258389123296502,3.727518294681647,False,-3.658536585365846,29.078014184397173,12.686567164179108,26.351351351351404,-13.186813186813184,20.529801324503303,-19.25133689839572,14.024390243902452,-3.658536585365846,True,40.84278898856481,28.13196007494785,18.73011824479427,9.602283321142234,-1.1102991717681365,12.117735919096507,8.77738229213012,-99.97345274731852,395653.68159731635,-1.1102991717681365,True,False
PMTS,vcp,25.290000915527344,23.469999313354492,24.18000030517578,,,,False,2.0,26%->7%,25.92592855426331,7.1965264384605945,0.4764465587672579,7.0,,,,,,-4.389088850012866,2.936315065592914,False,325.0,-57.49999999999999,10.714285714285744,72.72727272727273,0.0,-72.58064516129032,226.3157894736842,375.0,-57.49999999999999,True,46.50944457831019,14.973064206607933,19.832845936413037,22.349235786915656,10.593101458104549,1.4091687739619774,-3.884903367438941,10.93602771697375,6.329718773361703,10.593101458104549,True,False
PNRG,vcp,223.5500030517578,205.52000427246094,212.22999572753906,,,,False,3.0,12%->10%->8%,12.296272412581882,8.065309117943714,0.4412444933920705,22.0,,,,,,-5.063747336025696,3.1616602695937543,False,106.76691729323306,-51.075268817204304,47.42268041237128,-50.227272727272734,51.098901098901095,27.272727272727295,-67.351598173516,229.32330827067665,-51.075268817204304,True,59.801122355185186,1.1695209965938647,-21.280166213840502,-15.667646961636317,-33.813260384421575,7.791087199269109,-22.802343122465373,11.03545790733087,9.496701045661338,-33.813260384421575,True,False
PNTG,vcp,40.547000885009766,36.4900016784668,40.029998779296875,,,,False,2.0,12%->10%,12.39165441790479,10.005670254252621,0.6866906647468203,36.0,,,,,,-1.2750686719816715,8.843360501576958,False,25.0,9.090909090909083,56.25,-15.000000000000002,4.166666666666674,-3.999999999999959,47.05882352941168,-15.000000000000002,-15.000000000000002,True,47.84278620293981,35.755190181365926,35.98993528464274,53.168477225081,26.759386345523772,4.4224218892362055,-1.3683668425946038,26.32040831474116,4.345310499724375,26.759386345523772,True,False
POWL,vcp,185.0,167.30999755859375,176.75,,,,False,2.0,16%->10%,15.695719721554847,9.562163481841218,0.7458726583216904,14.0,,,,,,-4.45945945945946,5.340878326113861,False,7.575757575757569,-1.5748031496062964,18.881118881118873,149.60212201591517,13.59999999999999,-63.23529411764706,-63.8682252922423,612.8787878787879,-1.5748031496062964,True,60.84278836741898,8.896053766858913,6.4544146200530506,4.039663506343438,8.33263652326921,5.099202670127934,18.08674119370661,-15.705258353664476,4.09050102524513,4.039663506343438,True,False
POWW,vcp,2.3399999141693115,2.0999999046325684,2.130000114440918,,,,False,2.0,19%->10%,18.726591225196433,10.256411040166299,0.3693163739340715,27.0,,,,,,-8.974350744920539,1.4084604787086623,False,,,,,,-200.00000000000009,0.0,,,False,59.50944119125,22.123596316756753,10.10391236614392,6.968593421412317,0.010790267329086056,4.258050636740962,3.6938989351198437,11.76663929199453,1.0705403961213777,0.010790267329086056,True,False
PRM,vcp,32.564998626708984,29.65999984741211,32.18000030517578,,,,False,2.0,21%->9%,21.08985516342336,8.920616925542472,0.626917320641473,28.0,,,,,,-1.1822457785010847,7.830952249426669,False,,22.222222222222232,-189.0,,-352.2727272727273,,,,-189.0,False,41.509431899050924,31.46293324479368,73.63459669582117,19.156683791211982,9.370460132377767,70.95363359425598,21.72165450121655,-67.42676172874337,93.95286493399493,9.370460132377767,True,False
PSMT,vcp,181.8300018310547,166.35000610351562,168.2899932861328,,,,False,2.0,17%->9%,16.56009227232749,8.5134441905369,0.6948915215304983,32.0,,,,,,-7.446520600875549,1.152764430454727,False,12.28070175438598,11.724137931034484,6.6115702479338845,8.510638297872353,-20.98765432098766,25.581395348837212,26.470588235294066,-10.526315789473639,6.6115702479338845,True,38.84274127458333,12.488072093519342,9.651979710914249,9.919757954249153,8.558413435069667,-0.9184047373235416,8.157708415748854,3.8884276564172815,1.038951968778301,8.558413435069667,True,False
